amount,amount_to_average_ratio,new_recipient,recipient_transaction_count,transaction_velocity,hour_of_day,day_of_week,historical_average,historical_std,recent_suspicious_call,recent_suspicious_message,device_changed,location_anomaly,voice_risk,message_risk,scenario_type,is_fraud
22717.93,2.84,1,0,0.5521,19,3,8000.0,3200.0,0,1,0,0,36,63,SUSPICIOUS,1
2801.28,0.93,0,3,0.2438,18,2,3000.0,1200.0,0,0,0,0,2,11,NORMAL,0
6500.64,1.3,0,11,0.0633,13,5,5000.0,2000.0,0,0,0,0,10,9,NORMAL,0
1739.6,1.16,0,33,0.0434,20,1,1500.0,600.0,0,0,0,0,11,8,NORMAL,0
12621.37,1.05,0,3,0.1428,12,0,12000.0,4800.0,0,0,0,0,7,9,NORMAL,0
13207.98,2.64,1,0,0.5039,19,5,5000.0,2000.0,1,1,1,0,70,79,SUSPICIOUS,1
19161.74,3.83,0,2,0.3554,4,5,5000.0,2000.0,1,0,0,0,58,13,SUSPICIOUS,1
3033.07,0.61,0,37,0.0805,16,2,5000.0,2000.0,0,0,0,0,2,14,NORMAL,0
4740.52,0.95,0,9,0.0448,11,6,5000.0,2000.0,0,0,0,0,3,7,NORMAL,0
2168.28,0.72,0,17,0.2036,9,0,3000.0,1200.0,0,0,0,0,0,10,NORMAL,0
2028.97,0.68,0,31,0.1725,17,6,3000.0,1200.0,0,0,0,0,3,3,NORMAL,0
1121.52,0.75,0,7,0.0408,14,1,1500.0,600.0,0,0,0,0,1,2,NORMAL,0
1933.19,0.64,0,14,0.1887,22,4,3000.0,1200.0,0,0,0,0,5,15,NORMAL,0
1695.39,1.13,0,34,0.0413,12,1,1500.0,600.0,0,0,0,0,8,4,NORMAL,0
2304.08,0.77,0,6,0.0795,17,6,3000.0,1200.0,0,0,0,0,7,5,NORMAL,0
23027.19,4.61,1,0,0.3142,14,2,5000.0,2000.0,0,1,1,1,7,56,SUSPICIOUS,1
1333.2,0.89,1,0,0.1123,8,4,1500.0,600.0,0,0,0,0,13,2,NORMAL,0
5083.1,0.64,1,0,0.1963,9,2,8000.0,3200.0,0,0,0,0,11,2,NORMAL,0
5656.98,1.13,0,32,0.1178,16,6,5000.0,2000.0,0,0,0,0,15,10,NORMAL,0
3096.51,1.03,0,4,0.1851,20,3,3000.0,1200.0,0,0,0,0,14,10,NORMAL,0
5823.61,0.73,0,31,0.135,11,5,8000.0,3200.0,0,0,0,0,12,13,NORMAL,0
19175.5,3.84,0,1,0.3598,0,3,5000.0,2000.0,0,1,1,1,5,51,SUSPICIOUS,1
24197.2,3.02,1,0,0.2087,14,1,8000.0,3200.0,1,1,0,0,70,52,SUSPICIOUS,1
6347.48,0.79,0,12,0.1423,8,2,8000.0,3200.0,0,0,0,0,3,2,NORMAL,0
75774.9,6.31,1,0,0.5881,15,6,12000.0,4800.0,1,1,1,0,86,83,EXTREME,1
3117.04,1.04,0,21,0.1837,20,4,3000.0,1200.0,0,0,0,0,3,4,NORMAL,0
1201.48,0.24,0,10,0.1176,22,0,5000.0,2000.0,0,0,0,0,0,14,NORMAL,0
4082.15,0.82,0,22,0.1731,22,6,5000.0,2000.0,0,0,0,0,8,10,NORMAL,0
16969.49,5.66,0,3,0.4289,3,5,3000.0,1200.0,1,0,0,0,50,7,SUSPICIOUS,1
1470.84,0.98,0,8,0.1207,11,4,1500.0,600.0,0,0,0,0,10,2,NORMAL,0
3229.5,0.65,1,0,0.1218,13,6,5000.0,2000.0,0,0,0,0,8,4,NORMAL,0
47781.48,5.97,1,0,0.9065,10,2,8000.0,3200.0,1,1,0,0,99,85,EXTREME,1
20982.21,4.2,1,0,0.5533,3,6,5000.0,2000.0,0,0,0,0,6,19,SUSPICIOUS,1
15000.0,10.0,1,0,0.556,16,2,1500.0,600.0,1,1,1,0,87,95,EXTREME,1
5315.43,3.54,1,0,0.3184,0,5,1500.0,600.0,0,1,0,0,13,69,SUSPICIOUS,1
7206.61,0.9,0,37,0.073,21,6,8000.0,3200.0,0,0,0,0,10,3,NORMAL,0
2336.49,0.78,0,31,0.0998,11,2,3000.0,1200.0,0,0,0,0,0,3,NORMAL,0
7615.85,0.95,0,22,0.2147,19,4,8000.0,3200.0,0,0,0,0,0,13,NORMAL,0
4093.78,0.82,0,4,0.1752,17,4,5000.0,2000.0,0,0,0,0,1,1,NORMAL,0
3917.04,0.49,1,0,0.0543,11,0,8000.0,3200.0,0,0,0,0,5,7,NORMAL,0
3988.18,0.8,0,28,0.1122,9,3,5000.0,2000.0,0,0,0,0,12,1,NORMAL,0
9270.24,1.16,0,37,0.2128,13,3,8000.0,3200.0,0,0,0,0,5,3,NORMAL,0
10012.29,3.34,1,0,0.4231,0,5,3000.0,1200.0,0,0,1,1,7,42,SUSPICIOUS,1
2309.93,0.77,0,22,0.1214,19,0,3000.0,1200.0,0,0,1,0,9,15,NORMAL,0
8878.22,1.11,0,4,0.082,8,1,8000.0,3200.0,0,0,1,0,7,15,NORMAL,0
9972.71,0.83,0,34,0.2287,12,3,12000.0,4800.0,0,0,0,0,6,4,NORMAL,0
5538.72,0.46,0,37,0.1186,19,1,12000.0,4800.0,0,0,0,0,6,8,NORMAL,0
5272.36,1.05,0,43,0.0999,7,3,5000.0,2000.0,0,0,0,0,12,6,NORMAL,0
948.88,0.63,0,15,0.082,16,6,1500.0,600.0,0,0,0,0,6,9,NORMAL,0
3394.08,1.13,0,18,0.0855,7,2,3000.0,1200.0,0,0,0,0,0,6,NORMAL,0
1874.53,0.62,0,26,0.1912,21,3,3000.0,1200.0,0,0,0,0,5,15,NORMAL,0
8315.58,2.77,1,0,0.2001,0,4,3000.0,1200.0,0,0,1,0,35,0,SUSPICIOUS,1
3028.79,1.01,1,0,0.1173,13,3,3000.0,1200.0,0,0,0,0,11,2,NORMAL,0
2070.19,0.41,0,9,0.1034,15,3,5000.0,2000.0,0,0,0,0,6,3,NORMAL,0
8371.53,5.58,0,1,0.2057,1,5,1500.0,600.0,1,0,1,0,72,8,SUSPICIOUS,1
7038.04,0.88,1,0,0.1853,13,0,8000.0,3200.0,0,0,1,0,12,12,NORMAL,0
6342.8,0.79,0,2,0.1611,8,5,8000.0,3200.0,0,0,0,0,2,8,NORMAL,0
1804.24,0.6,0,3,0.181,13,1,3000.0,1200.0,0,0,0,0,14,0,NORMAL,0
17437.85,1.45,0,29,0.1574,22,6,12000.0,4800.0,0,0,0,0,7,1,NORMAL,0
5230.76,1.05,0,32,0.1544,18,5,5000.0,2000.0,0,0,0,0,11,4,NORMAL,0
6844.93,0.86,0,27,0.1181,18,6,8000.0,3200.0,0,0,0,0,9,4,NORMAL,0
7894.24,0.99,0,28,0.1157,20,0,8000.0,3200.0,0,0,0,0,8,4,NORMAL,0
8230.76,1.03,0,36,0.221,12,0,8000.0,3200.0,0,0,0,0,10,4,NORMAL,0
3088.64,1.03,0,38,0.0693,13,6,3000.0,1200.0,0,0,0,0,12,2,NORMAL,0
100223.69,8.35,1,0,0.8157,18,0,12000.0,4800.0,1,1,0,1,88,87,EXTREME,1
2371.73,0.79,0,23,0.1427,17,5,3000.0,1200.0,0,0,0,0,11,12,NORMAL,0
2694.18,0.9,0,28,0.1844,10,1,3000.0,1200.0,0,0,0,0,14,4,NORMAL,0
3285.64,1.1,0,34,0.208,22,1,3000.0,1200.0,0,0,0,0,2,9,NORMAL,0
1993.33,0.66,0,8,0.2398,13,0,3000.0,1200.0,0,0,0,0,0,0,NORMAL,0
1645.75,1.1,1,0,0.135,10,3,1500.0,600.0,0,0,1,0,11,12,NORMAL,0
35509.89,7.1,1,0,0.5668,13,4,5000.0,2000.0,1,1,0,0,98,85,EXTREME,1
47356.38,5.92,1,0,0.3406,4,5,8000.0,3200.0,1,0,0,0,59,3,SUSPICIOUS,1
2560.69,0.51,0,45,0.143,7,3,5000.0,2000.0,0,0,0,0,1,15,NORMAL,0
22015.36,4.4,1,0,0.4897,1,3,5000.0,2000.0,1,1,1,0,56,70,SUSPICIOUS,1
26063.55,3.26,1,0,0.2041,2,4,8000.0,3200.0,0,0,1,1,0,14,SUSPICIOUS,1
46303.48,3.86,0,3,0.4897,4,4,12000.0,4800.0,1,1,1,1,68,68,SUSPICIOUS,1
2248.87,0.45,0,29,0.063,11,6,5000.0,2000.0,0,0,0,0,2,6,NORMAL,0
5143.01,0.64,0,43,0.2301,19,0,8000.0,3200.0,0,0,0,0,9,5,NORMAL,0
9890.24,0.82,0,16,0.1899,10,0,12000.0,4800.0,0,0,0,0,5,4,NORMAL,0
53636.37,4.47,1,0,0.3467,14,0,12000.0,4800.0,0,0,0,1,11,3,SUSPICIOUS,1
3513.62,0.44,0,29,0.0541,9,2,8000.0,3200.0,0,0,0,0,11,15,NORMAL,0
2952.82,0.98,0,12,0.0581,12,5,3000.0,1200.0,0,0,0,0,6,14,NORMAL,0
10354.88,0.86,0,6,0.2439,12,4,12000.0,4800.0,0,0,0,0,13,3,NORMAL,0
2053.4,0.68,0,27,0.0424,8,4,3000.0,1200.0,0,0,0,0,0,3,NORMAL,0
8406.57,0.7,1,0,0.2249,11,2,12000.0,4800.0,0,0,0,0,7,15,NORMAL,0
7586.54,0.95,0,15,0.0608,19,4,8000.0,3200.0,0,0,0,0,2,4,NORMAL,0
3609.75,1.2,0,6,0.1403,9,4,3000.0,1200.0,0,0,0,0,5,7,NORMAL,0
28908.15,5.78,0,2,0.2239,14,0,5000.0,2000.0,0,1,0,0,12,63,SUSPICIOUS,1
3735.41,1.25,0,10,0.1407,20,5,3000.0,1200.0,0,0,0,0,5,7,NORMAL,0
894.34,0.6,0,3,0.1276,9,5,1500.0,600.0,0,0,0,0,4,1,NORMAL,0
6331.96,0.79,0,23,0.1037,17,2,8000.0,3200.0,0,0,0,0,15,15,NORMAL,0
11599.08,0.97,0,45,0.1671,11,3,12000.0,4800.0,0,0,0,0,10,2,NORMAL,0
51713.9,4.31,1,0,0.3006,4,2,12000.0,4800.0,0,1,0,0,19,60,SUSPICIOUS,1
13443.16,4.48,1,0,0.3225,23,4,3000.0,1200.0,0,1,0,1,8,67,SUSPICIOUS,1
7694.57,0.64,0,10,0.2085,16,1,12000.0,4800.0,0,0,0,0,11,10,NORMAL,0
16468.62,1.37,0,20,0.1741,13,4,12000.0,4800.0,0,0,0,0,10,5,NORMAL,0
29825.35,5.97,1,0,0.7875,8,4,5000.0,2000.0,1,1,1,1,94,87,EXTREME,1
1276.43,0.85,0,26,0.2108,19,0,1500.0,600.0,0,0,0,0,2,6,NORMAL,0
3547.36,0.44,0,37,0.1626,15,4,8000.0,3200.0,0,0,0,0,13,6,NORMAL,0
8483.06,1.06,0,32,0.1318,17,0,8000.0,3200.0,0,0,0,0,4,5,NORMAL,0
1043.39,0.7,1,0,0.0548,10,4,1500.0,600.0,0,0,0,0,8,4,NORMAL,0
5672.6,0.71,0,44,0.159,7,0,8000.0,3200.0,0,0,0,0,10,8,NORMAL,0
2487.72,0.83,0,38,0.1979,18,6,3000.0,1200.0,0,0,1,0,7,4,NORMAL,0
2885.9,0.96,0,26,0.0827,7,1,3000.0,1200.0,0,0,0,0,2,8,NORMAL,0
2828.32,0.94,0,16,0.0908,12,1,3000.0,1200.0,0,0,0,0,7,8,NORMAL,0
37407.73,7.48,1,0,1.0887,12,3,5000.0,2000.0,1,1,1,1,86,77,EXTREME,1
3603.75,0.45,0,26,0.2186,19,0,8000.0,3200.0,0,0,0,0,8,6,NORMAL,0
11586.52,0.97,0,3,0.1448,19,6,12000.0,4800.0,0,0,0,0,14,6,NORMAL,0
10769.12,0.9,0,45,0.1193,19,1,12000.0,4800.0,0,0,0,0,6,10,NORMAL,0
55938.1,11.19,1,0,0.7036,15,0,5000.0,2000.0,1,1,0,1,98,77,EXTREME,1
1026.76,0.68,0,24,0.1155,7,3,1500.0,600.0,0,0,0,0,13,14,NORMAL,0
18594.03,3.72,1,0,0.5646,4,3,5000.0,2000.0,0,0,0,0,49,20,SUSPICIOUS,1
32301.66,10.77,1,0,1.1833,11,0,3000.0,1200.0,1,1,0,1,87,72,EXTREME,1
114750.03,9.56,1,0,0.4401,2,4,12000.0,4800.0,1,1,1,1,88,84,EXTREME,1
49824.86,6.23,1,0,1.1328,7,3,8000.0,3200.0,1,1,0,1,89,75,EXTREME,1
1243.17,0.83,0,38,0.1775,12,2,1500.0,600.0,0,0,0,0,15,13,NORMAL,0
13827.66,4.61,1,0,0.5091,4,6,3000.0,1200.0,0,1,0,0,17,69,SUSPICIOUS,1
1617.51,0.54,0,13,0.0916,7,2,3000.0,1200.0,0,0,0,1,5,8,NORMAL,0
7330.69,0.61,0,27,0.0683,8,3,12000.0,4800.0,0,0,0,0,4,4,NORMAL,0
4840.51,0.97,0,19,0.1371,21,1,5000.0,2000.0,0,0,0,0,3,7,NORMAL,0
4102.14,2.73,1,0,0.2002,19,4,1500.0,600.0,0,1,0,0,12,65,SUSPICIOUS,1
12055.47,1.0,0,40,0.1613,19,6,12000.0,4800.0,0,0,0,0,8,13,NORMAL,0
2394.39,0.8,0,15,0.0554,18,6,3000.0,1200.0,0,0,0,0,9,3,NORMAL,0
5408.66,0.68,0,3,0.1061,13,6,8000.0,3200.0,0,0,0,0,0,6,NORMAL,0
12224.37,4.07,1,0,0.5035,2,5,3000.0,1200.0,0,0,0,0,12,41,SUSPICIOUS,1
21018.58,4.2,1,0,0.3861,3,3,5000.0,2000.0,0,0,0,0,38,49,SUSPICIOUS,1
2894.76,0.58,0,24,0.1377,19,5,5000.0,2000.0,0,0,0,0,13,2,NORMAL,0
10140.75,0.85,0,4,0.2361,22,0,12000.0,4800.0,0,0,0,0,11,10,NORMAL,0
2185.07,0.73,1,0,0.0613,15,0,3000.0,1200.0,0,0,0,0,0,6,NORMAL,0
5284.02,0.66,0,41,0.1367,17,2,8000.0,3200.0,0,0,0,0,11,1,NORMAL,0
80543.52,10.07,1,0,0.7467,16,0,8000.0,3200.0,1,1,0,0,97,93,EXTREME,1
34390.74,11.46,1,0,0.7023,21,5,3000.0,1200.0,1,1,0,1,94,93,EXTREME,1
1375.24,0.46,0,14,0.0596,19,2,3000.0,1200.0,0,0,1,0,12,7,NORMAL,0
9542.18,3.18,1,0,0.367,2,3,3000.0,1200.0,1,0,1,1,51,6,SUSPICIOUS,0
6024.5,1.2,0,6,0.086,12,5,5000.0,2000.0,0,0,0,0,15,3,NORMAL,0
44671.93,8.93,1,0,1.1836,15,2,5000.0,2000.0,1,1,0,0,98,87,EXTREME,1
45260.98,9.05,1,0,0.6612,4,5,5000.0,2000.0,1,1,0,0,98,86,EXTREME,1
2099.68,0.7,0,3,0.1311,15,2,3000.0,1200.0,0,0,0,0,9,15,NORMAL,0
1018.26,0.68,0,21,0.2084,15,0,1500.0,600.0,0,0,0,0,4,7,NORMAL,0
3142.97,1.05,0,11,0.2345,18,3,3000.0,1200.0,0,0,0,0,12,13,NORMAL,0
1641.62,0.55,0,32,0.2392,9,6,3000.0,1200.0,0,0,0,0,10,1,NORMAL,0
3098.07,1.03,0,3,0.1101,18,0,3000.0,1200.0,0,0,0,0,9,7,NORMAL,0
69659.09,8.71,1,0,0.7243,7,2,8000.0,3200.0,1,1,0,1,87,89,EXTREME,1
5621.19,0.47,0,26,0.2192,10,0,12000.0,4800.0,0,0,0,0,2,0,NORMAL,0
1287.22,0.86,0,43,0.0719,8,0,1500.0,600.0,0,0,1,0,15,5,NORMAL,0
4517.38,0.9,0,24,0.1799,9,0,5000.0,2000.0,0,0,0,0,5,9,NORMAL,0
9631.76,0.8,1,0,0.0483,7,6,12000.0,4800.0,0,0,0,0,6,5,NORMAL,0
38882.46,4.86,1,0,0.8747,19,6,8000.0,3200.0,1,1,0,1,96,72,EXTREME,1
2016.17,1.34,0,18,0.0731,10,3,1500.0,600.0,0,0,1,0,7,9,NORMAL,0
1376.82,0.46,0,30,0.1153,16,2,3000.0,1200.0,0,0,0,0,12,13,NORMAL,0
24159.47,4.83,1,0,0.3845,2,0,5000.0,2000.0,1,0,1,0,72,4,SUSPICIOUS,1
3134.46,1.04,0,20,0.2018,17,4,3000.0,1200.0,0,0,0,0,7,15,NORMAL,0
118020.52,9.84,1,0,0.642,22,1,12000.0,4800.0,1,1,1,1,95,90,EXTREME,1
11123.4,3.71,1,0,0.5364,4,3,3000.0,1200.0,1,1,0,0,66,65,SUSPICIOUS,1
6218.85,0.78,0,22,0.1965,20,5,8000.0,3200.0,0,0,1,0,10,5,NORMAL,0
19776.52,3.96,1,0,0.5953,2,0,5000.0,2000.0,0,1,0,0,7,71,SUSPICIOUS,1
1461.62,0.49,0,2,0.1726,17,6,3000.0,1200.0,0,0,1,0,11,10,NORMAL,0
10163.73,0.85,0,11,0.1098,15,4,12000.0,4800.0,0,0,0,0,12,6,NORMAL,0
1607.58,1.07,0,39,0.1549,21,0,1500.0,600.0,0,0,1,0,9,10,NORMAL,0
1117.21,0.74,0,28,0.2351,14,2,1500.0,600.0,0,0,0,0,7,14,NORMAL,0
298.42,0.2,0,44,0.2299,15,3,1500.0,600.0,0,0,0,0,8,0,NORMAL,0
26691.44,3.34,1,0,0.2191,1,6,8000.0,3200.0,0,0,0,1,17,17,SUSPICIOUS,0
25955.77,5.19,1,0,0.3987,3,4,5000.0,2000.0,0,0,0,0,9,7,SUSPICIOUS,1
4498.69,0.9,0,43,0.0821,20,0,5000.0,2000.0,0,0,0,1,10,7,NORMAL,0
3060.16,1.02,0,18,0.0755,16,5,3000.0,1200.0,0,0,0,0,8,13,NORMAL,0
3444.38,1.15,0,20,0.105,9,0,3000.0,1200.0,0,0,0,1,4,3,NORMAL,0
8192.81,2.73,0,2,0.5861,1,6,3000.0,1200.0,0,1,0,1,42,74,SUSPICIOUS,1
8481.38,0.71,0,7,0.1148,9,2,12000.0,4800.0,0,0,0,0,5,12,NORMAL,0
2166.74,0.43,0,41,0.2089,9,0,5000.0,2000.0,0,0,0,0,5,4,NORMAL,0
12270.71,1.02,0,42,0.1138,17,6,12000.0,4800.0,0,0,0,0,12,13,NORMAL,0
1683.26,0.21,0,14,0.1704,22,6,8000.0,3200.0,0,0,0,0,2,7,NORMAL,0
67677.3,8.46,1,0,0.7663,10,5,8000.0,3200.0,1,1,0,1,91,76,EXTREME,1
1734.57,0.58,1,0,0.1146,18,5,3000.0,1200.0,0,0,0,1,10,13,NORMAL,0
2892.72,0.58,0,7,0.0682,10,4,5000.0,2000.0,0,0,0,0,3,4,NORMAL,0
12238.12,1.02,0,23,0.0651,8,6,12000.0,4800.0,0,0,0,0,10,7,NORMAL,0
13181.43,2.64,1,0,0.5756,2,5,5000.0,2000.0,1,0,1,0,59,8,SUSPICIOUS,1
45278.98,3.77,1,0,0.4955,14,0,12000.0,4800.0,1,0,0,0,53,45,SUSPICIOUS,1
6753.62,0.56,0,8,0.1161,10,2,12000.0,4800.0,0,0,0,0,10,10,NORMAL,0
3445.58,1.15,0,7,0.0886,15,2,3000.0,1200.0,0,0,0,0,2,9,NORMAL,0
8450.46,5.63,0,1,0.3248,14,0,1500.0,600.0,0,0,1,0,8,4,SUSPICIOUS,1
7256.5,0.6,1,0,0.2272,8,3,12000.0,4800.0,0,0,0,0,11,12,NORMAL,0
14579.2,1.21,0,17,0.0572,12,1,12000.0,4800.0,0,0,0,0,3,0,NORMAL,0
1259.92,0.42,0,45,0.147,20,0,3000.0,1200.0,0,0,0,0,8,6,NORMAL,0
10404.33,1.3,0,44,0.1216,16,2,8000.0,3200.0,0,0,0,0,4,12,NORMAL,0
11349.3,0.95,0,17,0.1694,10,5,12000.0,4800.0,0,0,0,0,13,8,NORMAL,0
5879.11,3.92,1,0,0.3012,2,4,1500.0,600.0,1,1,1,1,72,55,SUSPICIOUS,1
3037.84,1.01,0,6,0.1837,11,1,3000.0,1200.0,0,0,0,0,8,3,NORMAL,0
711.34,0.47,0,2,0.1268,17,1,1500.0,600.0,0,0,0,0,14,4,NORMAL,0
8311.21,5.54,1,0,0.3645,4,3,1500.0,600.0,0,1,0,0,20,64,SUSPICIOUS,1
12644.09,4.21,0,2,0.2196,0,3,3000.0,1200.0,0,0,0,0,38,1,SUSPICIOUS,1
4046.75,1.35,0,20,0.0695,15,1,3000.0,1200.0,0,0,0,0,13,0,NORMAL,0
2441.22,1.63,0,24,0.1037,14,3,1500.0,600.0,0,0,0,0,6,8,NORMAL,0
26418.33,5.28,1,0,0.5765,4,0,5000.0,2000.0,1,1,1,1,87,90,EXTREME,1
51407.3,4.28,0,1,0.3071,23,4,12000.0,4800.0,0,1,0,0,41,73,SUSPICIOUS,1
1154.75,0.77,1,0,0.241,10,1,1500.0,600.0,0,0,0,0,9,8,NORMAL,0
130161.62,10.85,1,0,0.8595,16,1,12000.0,4800.0,1,1,0,1,100,85,EXTREME,1
1948.2,1.3,0,37,0.1281,17,0,1500.0,600.0,0,0,0,0,15,6,NORMAL,0
27032.7,3.38,0,3,0.2798,14,5,8000.0,3200.0,0,1,1,0,19,62,SUSPICIOUS,1
16847.7,5.62,1,0,0.5431,23,3,3000.0,1200.0,0,1,0,0,17,54,SUSPICIOUS,1
1074.02,0.72,0,10,0.0886,8,1,1500.0,600.0,0,0,0,0,14,13,NORMAL,0
1477.51,0.99,0,37,0.1327,11,1,1500.0,600.0,0,0,0,0,6,6,NORMAL,0
1671.83,1.11,0,28,0.0653,15,5,1500.0,600.0,0,0,0,0,14,6,NORMAL,0
13012.68,1.08,0,18,0.2061,14,0,12000.0,4800.0,0,0,0,0,15,8,NORMAL,0
17114.74,11.41,1,0,0.7916,6,6,1500.0,600.0,1,1,1,0,93,80,EXTREME,1
1731.22,0.58,0,19,0.04,18,2,3000.0,1200.0,0,0,1,0,14,5,NORMAL,0
30897.18,2.57,1,0,0.2688,2,1,12000.0,4800.0,0,1,1,0,5,53,SUSPICIOUS,1
26317.5,3.29,1,0,0.2472,3,2,8000.0,3200.0,0,0,1,1,9,13,SUSPICIOUS,0
6025.8,0.75,0,12,0.1187,12,5,8000.0,3200.0,0,0,0,0,13,3,NORMAL,0
705.8,0.47,0,8,0.1313,12,2,1500.0,600.0,0,0,0,0,10,14,NORMAL,0
57741.7,4.81,1,0,0.3796,2,4,12000.0,4800.0,0,1,0,0,14,56,SUSPICIOUS,1
4780.42,3.19,1,0,0.509,19,0,1500.0,600.0,0,0,0,1,3,4,SUSPICIOUS,0
1141.11,0.76,0,27,0.231,11,0,1500.0,600.0,0,0,0,0,5,7,NORMAL,0
15000.0,10.0,1,0,0.8855,2,1,1500.0,600.0,1,1,1,0,97,87,EXTREME,1
1957.21,1.3,0,23,0.1553,12,0,1500.0,600.0,0,0,0,0,13,15,NORMAL,0
14837.14,4.95,1,0,0.2591,19,0,3000.0,1200.0,1,1,0,0,75,60,SUSPICIOUS,1
4299.92,0.86,1,0,0.2008,7,6,5000.0,2000.0,0,0,0,0,0,0,NORMAL,0
33404.65,2.78,1,0,0.3923,1,3,12000.0,4800.0,0,0,0,0,17,1,SUSPICIOUS,1
1802.71,0.6,0,22,0.1196,10,6,3000.0,1200.0,0,0,0,0,9,9,NORMAL,0
13803.66,4.6,1,0,0.3907,19,4,3000.0,1200.0,0,1,0,0,2,58,SUSPICIOUS,1
3900.16,0.78,0,4,0.1465,21,0,5000.0,2000.0,0,0,1,0,1,1,NORMAL,0
3070.11,1.02,0,42,0.1117,18,5,3000.0,1200.0,0,0,0,0,8,4,NORMAL,0
2255.99,0.75,0,19,0.1475,17,2,3000.0,1200.0,0,0,0,0,1,11,NORMAL,0
45763.67,3.81,1,0,0.4857,19,0,12000.0,4800.0,1,1,0,0,50,79,SUSPICIOUS,1
1691.84,1.13,0,42,0.2402,12,1,1500.0,600.0,0,0,0,0,2,1,NORMAL,0
8292.57,5.53,1,0,0.4114,0,2,1500.0,600.0,0,0,1,0,8,20,SUSPICIOUS,1
88349.06,11.04,1,0,0.5992,6,3,8000.0,3200.0,1,1,0,1,86,86,EXTREME,1
4001.03,1.33,0,6,0.0697,19,4,3000.0,1200.0,0,0,0,0,9,5,NORMAL,0
4337.18,0.87,0,12,0.0443,20,6,5000.0,2000.0,0,0,0,0,4,11,NORMAL,0
5520.47,0.69,0,21,0.2418,15,0,8000.0,3200.0,0,0,0,0,14,1,NORMAL,0
9299.56,1.16,0,25,0.1991,8,1,8000.0,3200.0,0,0,0,0,12,7,NORMAL,0
5654.71,0.47,0,20,0.0803,7,5,12000.0,4800.0,0,0,0,0,2,15,NORMAL,0
27603.97,5.52,1,0,0.584,0,6,5000.0,2000.0,0,1,0,0,41,75,SUSPICIOUS,1
3580.25,0.72,0,10,0.1378,8,5,5000.0,2000.0,0,0,0,0,10,1,NORMAL,0
2115.8,0.42,0,15,0.0839,18,1,5000.0,2000.0,0,0,0,0,8,10,NORMAL,0
2433.08,0.81,0,8,0.0589,21,4,3000.0,1200.0,0,0,0,0,14,3,NORMAL,0
17786.31,5.93,1,0,0.4731,21,1,3000.0,1200.0,1,1,1,0,95,76,EXTREME,1
2138.78,0.71,1,0,0.1254,8,5,3000.0,1200.0,0,0,0,0,2,2,NORMAL,0
6643.61,0.55,0,22,0.2482,10,3,12000.0,4800.0,0,0,1,0,13,0,NORMAL,0
1470.36,0.98,0,3,0.1631,17,6,1500.0,600.0,0,0,0,0,13,3,NORMAL,0
68821.71,5.74,1,0,0.3509,19,5,12000.0,4800.0,0,0,1,0,8,19,SUSPICIOUS,1
4872.48,0.61,0,41,0.1828,19,2,8000.0,3200.0,0,0,0,0,11,4,NORMAL,0
7328.55,0.61,1,0,0.0659,16,0,12000.0,4800.0,0,0,0,0,9,7,NORMAL,0
53522.61,10.7,1,0,0.8692,13,1,5000.0,2000.0,1,1,1,1,85,93,EXTREME,1
6215.06,0.52,0,6,0.0904,15,2,12000.0,4800.0,0,0,0,0,10,13,NORMAL,0
15000.0,10.0,1,0,1.0858,9,1,1500.0,600.0,1,1,1,0,96,87,EXTREME,1
4346.84,0.87,0,23,0.0899,19,3,5000.0,2000.0,0,0,0,0,13,1,NORMAL,0
3217.65,1.07,0,3,0.2372,13,6,3000.0,1200.0,0,0,0,0,1,6,NORMAL,0
13305.75,1.11,1,0,0.223,7,3,12000.0,4800.0,0,0,0,0,4,14,NORMAL,0
1427.6,0.48,1,0,0.0769,13,2,3000.0,1200.0,0,0,0,0,10,11,NORMAL,0
8249.93,0.69,0,38,0.0628,22,3,12000.0,4800.0,0,0,0,0,4,6,NORMAL,0
3097.68,0.62,0,4,0.0643,16,4,5000.0,2000.0,0,0,0,0,0,14,NORMAL,0
1797.03,0.6,0,44,0.2317,11,3,3000.0,1200.0,0,0,0,0,1,6,NORMAL,0
15000.0,10.0,1,0,0.9336,14,5,1500.0,600.0,1,1,0,0,80,89,EXTREME,1
9949.85,0.83,0,6,0.2087,16,4,12000.0,4800.0,0,0,0,0,5,0,NORMAL,0
4482.12,0.9,0,12,0.1246,20,6,5000.0,2000.0,0,0,0,0,12,9,NORMAL,0
14695.75,1.22,0,45,0.1824,21,0,12000.0,4800.0,0,0,0,0,9,4,NORMAL,0
9295.51,1.16,0,38,0.0921,17,4,8000.0,3200.0,0,0,1,0,3,9,NORMAL,0
5737.39,1.15,0,14,0.2402,13,0,5000.0,2000.0,0,0,0,0,5,7,NORMAL,0
8827.35,1.1,0,37,0.2417,8,3,8000.0,3200.0,0,0,0,0,0,15,NORMAL,0
8111.2,1.01,0,3,0.1748,12,5,8000.0,3200.0,0,0,0,0,6,9,NORMAL,0
12959.93,4.32,1,0,0.4681,23,5,3000.0,1200.0,1,1,0,0,68,75,SUSPICIOUS,1
53120.54,10.62,1,0,1.1178,13,5,5000.0,2000.0,1,1,0,0,83,74,EXTREME,1
3726.95,0.47,0,37,0.209,11,3,8000.0,3200.0,0,0,0,0,11,4,NORMAL,0
9555.27,0.8,0,26,0.1124,9,6,12000.0,4800.0,0,0,0,0,6,0,NORMAL,0
